timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,collector_target_out_C,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_raw_W,ctes_charge_net_W,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s
2026-07-11 15:20:00+00:00,1037.379,3218924.7942599994,3218924.7942599994,2471214.265100409,747710.5291595906,3218.9247942599995,3218.9247942599995,3218924.7942599994,0.007650139118906702,0.0,310.0,0.0,0.007650139118906702,0.021,0.0,0.0,129.12783877089373,129.1367599265286,182.0,310.0,129.1367599265286,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,18706612405.4052,5.196281223723667,3.659941658027013,310.0,129.12783877089373,167.9607350310023,130.3382347767939,129.11483150717876,0.0,0.0,0.0,0.0,0.0,0.0,-0.7748764319073862,-52.1026934674245,2471214.265100409,581234.7712115623,581234.7712115623,581262.065678245,581234.7712115623,0.0,-52075.399000741774,27.294466682724305,0.0
2026-07-11 15:30:00+00:00,1024.464,3178850.32416,3178850.32416,2440467.9311643713,738382.3929956285,3178.8503241599997,3178.8503241599997,3178850.32416,0.0075545300862134915,0.0,310.0,0.0,0.0075545300862134915,0.021,0.0,0.0,129.11891956079037,129.12783877089373,182.0,310.0,129.12783877089373,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,19019939735.58281,5.283316593217447,3.7212440319396767,310.0,129.11891956079037,168.21435755223945,130.38513591405786,129.10562952472213,0.0,0.0,0.0,0.0,0.0,0.0,-0.7835691927903738,-52.1565652979258,2440467.9311643713,574341.846345356,574341.846345356,574368.7822606066,574341.846345356,0.0,-52129.629382675164,26.935915250636754,0.0
2026-07-11 15:40:00+00:00,1010.025,3134046.9734999994,3134046.9734999994,2406090.709248749,727956.2642512503,3134.0469734999992,3134.0469734999992,3134046.9734999994,0.007447692809102256,0.0,310.0,0.0,0.007447692809102256,0.021,0.0,0.0,129.1099954084455,129.11891956079037,182.0,310.0,129.11891956079037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,19328614249.97568,5.369059513882133,3.781636084199833,310.0,129.1099954084455,168.4552053309153,130.4325671619167,129.09644281339382,0.0,0.0,0.0,0.0,0.0,0.0,-0.7922707989915474,-52.20963720704173,2406090.709248749,566640.6252406035,566640.6252406035,566667.1611951615,566640.6252406035,0.0,-52183.10125248373,26.535954557999503,0.0
2026-07-11 15:50:00+00:00,993.821,3083766.9337400002,3083766.93374,2367508.416606654,716258.5171333458,3083.76693374,3083.7669337400002,3083766.93374,0.0073278516546820245,0.0,310.0,0.0,0.0073278516546820245,0.021,0.0,0.0,129.10105862629416,129.1099954084455,182.0,310.0,129.1099954084455,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,19632078619.601326,5.453355172111479,3.8410087736023724,310.0,129.10105862629416,168.6838969488518,130.48034539353273,129.0872701157441,0.0,0.0,0.0,0.0,0.0,0.0,-0.8009811013207692,-52.261813975330554,2367508.416606654,558009.6749672606,558009.6749672606,558035.763351405,558009.6749672606,0.0,-52235.725591186085,26.088384144466545,0.0
2026-07-11 16:00:00+00:00,975.557,3027094.8375799996,3027094.8375799996,2324018.217525254,703076.6200547456,3027.0948375799994,3027.0948375799994,3027094.8375799996,0.00719283317857944,0.0,310.0,0.0,0.00719283317857944,0.021,0.0,0.0,129.09210011362876,129.10105862629416,182.0,310.0,129.10105862629416,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,19929683304.37462,5.536023140104061,3.899235017874748,310.0,129.09210011362876,168.90103932046642,130.52825457248605,129.07810981108778,0.0,0.0,0.0,0.0,0.0,0.0,-0.8096999321028913,-52.31298469273249,2324018.217525254,548295.2072895191,548295.2072895191,548320.7926482201,548295.2072895191,0.0,-52287.399334031565,25.585358700926008,0.0
2026-07-11 16:10:00+00:00,954.872,2962910.5236799996,2962910.5236799996,2274760.026826914,688150.4968530857,2962.9105236799996,2962.9105236799996,2962910.5236799996,0.00703997773554591,0.0,310.0,0.0,0.00703997773554591,0.021,0.0,0.0,129.08310902196726,129.09210011362876,182.0,310.0,129.09210011362876,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,20220667716.483177,5.61685214346755,3.9561660082984806,310.0,129.08310902196726,169.10719985881738,130.5760455690474,129.06895984095107,0.0,0.0,0.0,0.0,0.0,0.0,-0.8184271020249748,-52.36301953250139,2274760.026826914,537312.022293548,537312.022293548,537337.0397134324,537312.022293548,0.0,-52338.0021126169,25.017419884490664,0.0
2026-07-11 16:20:00+00:00,931.313,2889808.36022,2889808.36022,2218654.5552279805,671153.8049920197,2889.80836022,2889.80836022,2889808.36022,0.00686594792085598,0.0,310.0,0.0,0.00686594792085598,0.021,0.0,0.0,129.07407300953503,129.08310902196726,182.0,310.0,129.08310902196726,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,20504134203.366062,5.695592834268351,4.011626119488761,310.0,129.07407300953503,169.30292292251352,130.6234300810411,129.05981765265787,0.0,0.0,0.0,0.0,0.0,0.0,-0.8271623962389524,-52.41176528386525,2218654.5552279805,524831.5372129916,524831.5372129916,524855.9100886736,524831.5372129916,0.0,-52387.39240818331,24.37287568194006,0.0
2026-07-11 16:30:00+00:00,904.314,2806032.0831599995,2806032.0831599995,2154353.274558751,651678.8086012485,2806.0320831599993,2806.0320831599993,2806032.0831599995,0.006666573957827614,0.0,310.0,0.0,0.006666573957827614,0.021,0.0,0.0,129.06497805467896,129.07407300953503,182.0,310.0,129.07407300953503,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,20779011151.423485,5.771947542062079,4.06540569064917,310.0,129.06497805467896,169.48874500323765,130.67007151852857,129.05068014347765,0.0,0.0,0.0,0.0,0.0,0.0,-0.835905569396691,-52.45903894643261,2154353.274558751,510563.64887752,510563.64887752,510587.2857088036,510563.64887752,0.0,-52435.40211514896,23.63683128364937,0.0
2026-07-11 16:40:00+00:00,873.153,2709341.36982,2709341.36982,2080135.9625408738,629205.4072791263,2709.34136982,2709.34136982,2709341.36982,0.00643653694831406,0.0,310.0,0.0,0.00643653694831406,0.021,0.0,0.0,129.0558083291963,129.06497805467896,182.0,310.0,129.06497805467896,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,21044007457.22735,5.845557627007596,4.11725211788121,310.0,129.0558083291963,169.66518559324155,130.71557357465838,129.0415436003523,0.0,0.0,0.0,0.0,0.0,0.0,-0.8446563393457815,-52.504619694543166,2080135.9625408738,494142.3389935938,494142.3389935938,494165.1293676491,494142.3389935938,0.0,-52481.829320487916,22.79037405525014,0.0
2026-07-11 16:50:00+00:00,836.909,2596878.41246,2596878.41246,1993808.2391435902,603070.1733164096,2596.8784124599997,2596.8784124599997,2596878.41246,0.006169052234614391,0.0,310.0,0.0,0.006169052234614391,0.021,0.0,0.0,129.04654628062693,129.0558083291963,182.0,310.0,129.0558083291963,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,21297550055.62231,5.915986126561753,4.166857631580847,310.0,129.04654628062693,169.83274320383086,130.75947633242157,129.03240364238886,0.0,0.0,0.0,0.0,0.0,0.0,-0.8534143789609591,-52.54823769106534,1993808.2391435902,475097.42601774144,475097.42601774144,475119.23501600255,475097.42601774144,0.0,-52526.42869280424,21.808998261098168,0.0
2026-07-11 17:00:00+00:00,794.384,2464925.88896,2464925.88896,1892515.8013258174,572410.0876341828,2464.92588896,2464.92588896,2464925.88896,0.005855294904528995,0.0,310.0,0.0,0.005855294904528995,0.021,0.0,0.0,129.03716446121774,129.04654628062693,182.0,310.0,129.04654628062693,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,21588848664.041862,5.996902406678295,4.223850094394263,310.0,129.03716446121774,170.70560217433504,130.8012458064923,129.02325515279804,0.0,0.0,0.0,0.0,0.0,0.0,-0.8621807914512754,-52.59847494189727,1892515.8013258174,538071.0370157345,538071.0370157345,538096.1556411504,538071.0370157345,0.0,-52573.35631648137,25.118625415903807,0.0
2026-07-11 17:10:00+00:00,744.021,2308652.5217399993,2308652.5217399998,1772549.179055664,536103.3426843358,2308.65252174,2308.6525217399994,2308652.5217399998,0.005483795771318592,0.0,310.0,0.0,0.005483795771318592,0.021,0.0,0.0,129.02760060005144,129.03716446121774,182.0,310.0,129.03716446121774,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,21888443484.221893,6.080123190061637,4.282465707907972,310.0,129.02760060005144,171.5318643749064,130.84020871173777,129.0140898477953,0.0,0.0,0.0,0.0,0.0,0.0,-0.8709558138342406,-52.65013429779144,1772549.179055664,551949.0049198957,551949.0049198957,551974.8345978428,551949.0049198957,0.0,-52624.304619844304,25.82967794713477,0.0
2026-07-11 17:20:00+00:00,683.791,2121762.44554,2121762.44554,1629072.53951897,492689.90602103015,2121.76244554,2121.76244554,2121762.44554,0.005039608768627552,0.0,310.0,0.0,0.005039608768627552,0.021,0.0,0.0,129.01793861897252,129.02760060005144,182.0,310.0,129.02760060005144,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,22169935198.59467,6.158315332942964,4.337539455601846,310.0,129.01793861897252,172.31570389261714,130.875611705292,129.00490264100375,0.0,0.0,0.0,0.0,0.0,0.0,-0.8797389243224936,-52.69866292951809,1629072.53951897,521827.25590161484,521827.25590161484,521851.52021747816,521827.25590161484,0.0,-52674.398613654776,24.26431586331455,0.0
2026-07-11 17:30:00+00:00,611.089,1896172.50166,1896172.50166,1455880.1716160944,440292.33004390565,1896.17250166,1896.17250166,1896172.50166,0.0045035505490326365,0.0,310.0,0.0,0.0045035505490326365,0.021,0.0,0.0,129.00811963336548,129.01793861897252,182.0,310.0,129.01793861897252,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,22423083702.34803,6.2286343617633415,4.387067864833568,310.0,129.00811963336548,173.05814583610228,130.90657909392905,128.99568747369378,0.0,0.0,0.0,0.0,0.0,0.0,-0.8885293088677247,-52.74230727138657,1455880.1716160944,474634.65802272025,474634.65802272025,474656.4801936545,474634.65802272025,0.0,-52720.48510045232,21.82217093424697,0.0
2026-07-11 17:40:00+00:00,522.751,1622064.98794,1622064.98794,1245432.6565852738,376632.3313547261,1622.0649879399998,1622.0649879399998,1622064.98794,0.003852318714937521,0.0,310.0,0.0,0.003852318714937521,0.021,0.0,0.0,128.99813164518122,129.00811963336548,182.0,310.0,129.00811963336548,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,22696908185.127125,6.304696718090868,4.44064152155943,310.0,128.99813164518122,175.15365857469465,130.93186200044448,128.98643726516153,0.0,0.0,0.0,0.0,0.0,0.0,-0.8973276413149974,-52.789994683635655,1245432.6565852738,509140.28894266894,509140.28894266894,509164.13264879346,509140.28894266894,0.0,-52766.15097751113,23.843706124520395,0.0
2026-07-11 17:50:00+00:00,415.586,1289538.4228400004,1289538.4228400001,990126.3318580145,299412.0909819857,1289.53842284,1289.5384228400003,1289538.4228400001,0.003062419005218846,0.0,310.0,0.0,0.003062419005218846,0.021,0.0,0.0,128.9879549754101,128.99813164518122,182.0,310.0,128.99813164518122,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,22955842977.957386,6.376623049432607,4.4913020160655455,310.0,128.9879549754101,177.10973725605484,130.9505849654361,128.9771446684272,0.0,0.0,0.0,0.0,0.0,0.0,-0.9061334657839548,-52.834946813744665,990126.3318580145,484370.4587991255,484370.4587991255,484392.93486418005,484370.4587991255,0.0,-52812.47074869013,22.476065054535866,0.0
2026-07-11 18:00:00+00:00,288.714,895862.2191599999,895862.2191599999,687862.7150389128,207999.50412108703,895.8622191599999,895.8622191599999,895862.2191599999,0.0021273917231155372,0.0,310.0,0.0,0.0021273917231155372,0.021,0.0,0.0,128.97766196626583,128.9879549754101,182.0,310.0,128.9879549754101,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,23151903786.54406,6.431084385151128,4.529661239280407,310.0,128.97766196626583,178.89314558148072,130.96181184110372,128.9678034544461,0.0,0.0,0.0,0.0,0.0,0.0,-0.914944997069586,-52.86918771378656,687862.7150389128,379620.0815748885,379620.0815748885,379637.20202490943,379620.0815748885,0.0,-52852.06726376561,17.120450020949647,0.0
2026-07-11 18:10:00+00:00,151.323,469546.18961999996,469546.18961999996,360531.2327254277,109014.95689457224,469.54618961999995,469.54618961999995,469546.18961999996,0.0011149623680798836,0.0,310.0,0.0,0.0011149623680798836,0.021,0.0,0.0,128.967354474249,128.97766196626583,182.0,310.0,128.97766196626583,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,23283596563.504772,6.467665712084659,4.555426881397443,310.0,128.967354474249,182.5986394525434,130.96422974942388,128.95841372179063,0.0,0.0,0.0,0.0,0.0,0.0,-0.9237605884857749,-52.89354849713309,360531.2327254277,272369.3297066472,272369.3297066472,272381.5100983205,272369.3297066472,0.0,-52881.36810545981,12.180391673275153,0.0
2026-07-11 18:20:00+00:00,39.586,122832.98284,122832.98284,94315.52767720674,28517.455162793252,122.83298284,122.83298284,122832.98284,0.0002916570639905077,0.0,310.0,0.0,0.0002916570639905077,0.021,0.0,0.0,128.9572004765581,128.967354474249,182.0,310.0,128.967354474249,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,23371816945.57829,6.492171373771747,4.572687165859455,310.0,128.9572004765581,186.33573178277513,130.96059414098067,128.94898235374308,0.0,0.0,0.0,0.0,0.0,0.0,-0.9325789985797168,-52.9104605636518,94315.52767720674,199935.97465292053,199935.97465292053,199944.4306861799,199935.97465292053,0.0,-52902.00453039244,8.456033259360993,0.0
2026-07-11 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23341133811.57527,6.483648280993131,4.566684022270293,,,186.32012848149247,130.95051355840718,128.93910239215546,0.0,0.0,0.0,0.0,0.0,0.0,-0.9413965291971645,-52.905183704686,0.0,0.0,0.0,1766.627032990291,0.0,0.0,-51138.55667169571,1766.627032990291,0.0
2026-07-11 18:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23310453737.65841,6.475126038238447,4.560681477385831,,,186.30452673640474,130.940433981185,128.92922341591083,0.0,0.0,0.0,0.0,0.0,0.0,-0.9502131804258326,-52.899907372008016,0.0,0.0,0.0,1766.4508439038764,0.0,0.0,-51133.45652810414,1766.4508439038764,0.0
2026-07-11 18:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23279776723.522514,6.466604645422921,4.554679531146361,,,186.28892654735662,130.93035540921383,128.91934542491097,0.0,0.0,0.0,0.0,0.0,0.0,-0.9590289523534268,-52.89463156556536,0.0,0.0,0.0,1766.2746724074022,0.0,0.0,-51128.35689315796,1766.2746724074022,0.0
2026-07-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23249102768.862396,6.458084102461776,4.5486781834921715,,,186.27332791419298,130.9202778423934,128.9094684190576,0.0,0.0,0.0,0.0,0.0,0.0,-0.9678438450676444,-52.88935628530552,0.0,0.0,0.0,1766.0985184420133,0.0,0.0,-51123.257766863506,1766.0985184420133,0.0
2026-07-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23218431873.372913,6.449564409270254,4.542677434363564,,,186.25773083675855,130.91020128062348,128.89959239825242,0.0,0.0,0.0,0.0,0.0,0.0,-0.9766578586561737,-52.88408153117598,0.0,0.0,0.0,1765.9223820378465,0.0,0.0,-51118.15914913813,1765.9223820378465,0.0
2026-07-11 19:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23187764036.74897,6.441045565763603,4.536677283700843,,,186.24213531489823,130.90012572380382,128.88971736239728,0.0,0.0,0.0,0.0,0.0,0.0,-0.9854709932066944,-52.878807303124276,0.0,0.0,0.0,1765.7462632187235,0.0,0.0,-51113.06103990555,1765.7462632187235,0.0
2026-07-11 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23157099258.685493,6.432527571857081,4.5306777314443245,,,186.22654134845678,130.89005117183424,128.8798433113939,0.0,0.0,0.0,0.0,0.0,0.0,-0.9942832488068774,-52.8735336010979,0.0,0.0,0.0,1765.5701619702886,0.0,0.0,-51107.963439127605,1765.5701619702886,0.0
2026-07-11 19:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23126437538.877438,6.424010427465955,4.524678777534326,,,186.21094893727908,130.8799776246145,128.86997024514403,0.0,0.0,0.0,0.0,0.0,0.0,-1.0030946255443849,-52.86826042504437,0.0,0.0,0.0,1765.3940782845748,0.0,0.0,-51102.866346759794,1765.3940782845748,0.0
2026-07-11 19:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23095778877.019787,6.415494132505496,4.518680421911168,,,186.19535808121,130.86990508204437,128.8600981635495,0.0,0.0,0.0,0.0,0.0,0.0,-1.01190512350687,-52.8629877749112,0.0,0.0,0.0,1765.2180121599376,0.0,0.0,-51097.76976275126,1765.2180121599376,0.0
2026-07-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23065123272.807552,6.406978686890986,4.512682664515183,,,186.17976878009438,130.85983354402364,128.8502270665121,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207147427819776,-52.85771565064594,0.0,0.0,0.0,1765.0419635884464,0.0,0.0,-51092.6736870575,1765.0419635884464,0.0
2026-07-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23034470725.935772,6.398464090537715,4.506685505286704,,,186.16418103377714,130.8497630104522,128.84035695393365,0.0,0.0,0.0,0.0,0.0,0.0,-1.0295234834573437,-52.852444052196105,0.0,0.0,0.0,1764.865932562112,0.0,0.0,-51087.578119633996,1764.865932562112,0.0
2026-07-11 20:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,23003821236.099533,6.389950343360981,4.500688944166075,,,186.14859484210317,130.8396934812298,128.83048782571595,0.0,0.0,0.0,0.0,0.0,0.0,-1.0383313456205951,-52.84717297950923,0.0,0.0,0.0,1764.6899191111297,0.0,0.0,-51082.4830603981,1764.6899191111297,0.0
2026-07-11 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22973174802.993942,6.381437445276095,4.494692981093644,,,186.1330102049174,130.8296249562563,128.8206196817608,0.0,0.0,0.0,0.0,0.0,0.0,-1.0471383293593508,-52.84190243253289,0.0,0.0,0.0,1764.5139232148576,0.0,0.0,-51077.388509318036,1764.5139232148576,0.0
2026-07-11 20:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22942531426.314148,6.372925396198374,4.488697616009767,,,186.1174271220648,130.8195574354316,128.81075252197013,0.0,0.0,0.0,0.0,0.0,0.0,-1.05594443476122,-52.83663241121459,0.0,0.0,0.0,1764.3379448907363,0.0,0.0,-51072.29446632385,1764.3379448907363,0.0
2026-07-11 20:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22911891105.7553,6.364414196043138,4.4827028488547995,,,186.10184559339027,130.80949091865548,128.8008863462457,0.0,0.0,0.0,0.0,0.0,0.0,-1.0647496619138035,-52.83136291550189,0.0,0.0,0.0,1764.161984086335,0.0,0.0,-51067.20093141556,1764.161984086335,0.0
2026-07-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22881253841.012592,6.35590384472572,4.476708679569106,,,186.08626561873882,130.79942540582783,128.79102115448944,0.0,0.0,0.0,0.0,0.0,0.0,-1.073554010904694,-52.826093945342365,0.0,0.0,0.0,1763.9860408318636,0.0,0.0,-51062.1079045105,1763.9860408318636,0.0
2026-07-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22850619631.781258,6.3473943421614605,4.470715108093061,,,186.0706871979554,130.7893608968485,128.78115694660315,0.0,0.0,0.0,0.0,0.0,0.0,-1.0823574818214745,-52.82082550068358,0.0,0.0,0.0,1763.8101151257724,0.0,0.0,-51057.01538555781,1763.8101151257724,0.0
2026-07-11 21:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22819988477.756573,6.338885688265715,4.464722134367043,,,186.05511033088507,130.77929739161743,128.77129372248874,0.0,0.0,0.0,0.0,0.0,0.0,-1.09116007475172,-52.8155575814731,0.0,0.0,0.0,1763.6342069982566,0.0,0.0,-51051.92337447484,1763.6342069982566,0.0
2026-07-11 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22789360378.633804,6.330377882953835,4.458729758331433,,,186.0395350173728,130.76923489003443,128.76143148204807,0.0,0.0,0.0,0.0,0.0,0.0,-1.0999617897829965,-52.81029018765848,0.0,0.0,0.0,1763.458316377808,0.0,0.0,-51046.83187128067,1763.458316377808,0.0
2026-07-11 21:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22758735334.10828,6.321870926141189,4.452737979926621,,,186.0239612572636,130.7591733919995,128.7515702251831,0.0,0.0,0.0,0.0,0.0,0.0,-1.108762627002861,-52.80502331918733,0.0,0.0,0.0,1763.2824433137575,0.0,0.0,-51041.74087587357,1763.2824433137575,0.0
2026-07-11 21:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.021,0.0,0.0,128.9572004765581,128.9572004765581,182.0,,128.9572004765581,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,22728113343.875355,6.313364817743154,4.446746799093003,,,186.00838905040263,130.7491128974125,128.74170995179566,0.0,0.0,0.0,0.0,0.0,0.0,-1.117562586498862,-52.79975697600721,0.0,0.0,0.0,1763.1065877981819,0.0,0.0,-51036.650388209026,1763.1065877981819,0.0
