timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,T_con_avg_K,ex_stored_J,dex_stored_dt_W,Q_loss_W,X_loss_W,ex_in_W,ex_out_W,ex_dest_W,config
2026-07-12 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143714584570778,0.0,0.03,0.0066285415429221,0.021,162.01414365402732,203.3277208917747,182.0,,162.01414365402732,136.5086593308711,1519521.5573599243,1519.5215573599244,0.0,0.0,1519521.5573599243,1519.5215573599244,0.0,197.31537614164515,False,1840878.2044686407,1840.878204468641,D*,-321356.6471087169,221384511596.308,61.49569766564112,43.313796152593206,162.24941716777144,221.99937093569537,232.1212806322025,214.69116661196796,166.91200533318295,1519521.5573599243,1519.5215573599244,321356.6471087169,321.3566471087169,0.0,0.0,-2.4002300977079374,-86.95656741967058,0.0,86956.56741967058,0.0,1519521.5573599243,0.0,86956.56741967058,0.0,472.6666429826927,123948710972.3624,-555745.689236908,86956.56741967058,33025.709133972116,646338.8108177496,1192070.388846886,0.0,discharging
2026-07-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144318049470903,0.0,0.03,0.0065681950529096,0.021,161.9864307147716,203.3010861094086,182.0,,161.9864307147716,136.5137198969385,1519987.351648712,1519.987351648712,0.0,0.0,1519987.351648712,1519.987351648712,0.0,197.31645434548057,False,1840878.2044686407,1840.878204468641,D*,-320890.85281992913,220472519185.3188,61.24236644036633,43.13536518153082,162.2167399101332,221.7345751688649,231.4770291185152,214.48166580593423,166.62074437260668,1519987.351648712,1519.987351648712,320890.85281992913,320.89085281992914,0.0,0.0,-2.41469671527029,-86.79970537411397,0.0,86799.70537411397,0.0,1519987.351648712,0.0,86799.70537411397,0.0,472.1988867455609,123616612838.28033,-553496.8901367696,86799.70537411397,32912.806559520955,648828.8605761847,1194401.7518954186,0.0,discharging
2026-07-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144904137187689,0.0,0.03,0.006509586281231,0.021,161.95979689203216,203.2754886122927,182.0,,161.95979689203216,136.51847404406988,1520424.94194046,1520.42494194046,0.0,0.0,1520424.94194046,1520.42494194046,0.0,197.3174907162285,False,1840878.2044686407,1840.878204468641,D*,-320453.2625281811,219560264220.1545,60.98896228337625,42.956882841843175,162.18535023491026,221.4792537156069,230.8562583044605,214.2635921588524,166.34486942365328,1520424.94194046,1520.42494194046,320453.2625281811,320.4532625281811,0.0,0.0,-2.4291371817974983,-86.6427991632506,0.0,86642.7991632506,0.0,1520424.94194046,0.0,86642.7991632506,0.0,471.75056386405686,123285509344.4668,-551839.156355896,86642.7991632506,32802.19245222996,651247.7236076624,1196665.3029012743,0.0,discharging
2026-07-12 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145473729366197,0.0,0.03,0.0064526270633802,0.021,161.9341739027288,203.2508627568047,182.0,,161.9341739027288,136.52294175557188,1520836.1675768534,1520.8361675768533,0.0,0.0,1520836.1675768534,1520.8361675768533,0.0,197.3184878934618,False,1840878.2044686407,1840.878204468641,D*,-320042.0368917878,218647762519.6084,60.73548958878011,42.77835222847118,162.15516658413804,221.23282221869627,230.25809369828397,214.03693883107616,166.08354366615444,1520836.1675768534,1520.8361675768533,320042.0368917878,320.0420368917878,0.0,0.0,-2.443551490374659,-86.48585146296399,0.0,86485.851462964,0.0,1520836.1675768534,0.0,86485.851462964,0.0,471.32081868221917,122955071550.7994,-550729.6561123403,86485.851462964,32693.7710977171,653598.985986645,1198864.275442108,0.0,discharging
2026-07-12 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146027703934644,0.0,0.03,0.0063972296065355,0.021,161.909496646195,203.2271459599954,182.0,,161.909496646195,136.52714120828165,1521222.701625061,1521.222701625061,0.0,0.0,1521222.701625061,1521.222701625061,0.0,197.31944839500727,False,1840878.2044686407,1840.878204468641,D*,-319655.5028435802,217735028898.63336,60.48195247184261,42.59977623995478,162.1261112376768,220.9947211787345,229.68167940402176,213.80171314377668,165.83597481542955,1521222.701625061,1521.222701625061,319655.5028435802,319.6555028435802,0.0,0.0,-2.457939634504737,-86.32886478046689,0.0,86328.86478046689,0.0,1521222.701625061,0.0,86328.86478046689,0.0,470.9088271097256,122624995388.63403,-550126.9369422658,86328.86478046689,32587.449768730323,655886.2238277249,1201001.927765515,0.0,discharging
2026-07-12 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146566928815839,0.0,0.03,0.006343307118416,0.021,161.88570328715167,203.20427877911436,182.0,,161.88570328715167,136.53108014583228,1521585.2568393452,1521.5852568393452,0.0,0.0,1521585.2568393452,1521.5852568393452,0.0,197.32037461349785,False,1840878.2044686407,1840.878204468641,D*,-319292.947629296,216822077744.52972,60.22835492903605,42.42115769116386,162.0981104017821,220.7644131066673,229.1261784163192,213.55793576438157,165.60141276569448,1521585.2568393452,1521.5852568393452,319292.947629296,319.292947629296,0.0,0.0,-2.472301608096944,-86.17184155324286,0.0,86171.84155324286,0.0,1521585.2568393452,0.0,86171.84155324286,0.0,470.5137955910068,122295000462.18701,-549991.5440783692,86171.84155324286,32483.13871807359,658112.9773021148,1203081.4773778291,0.0,discharging
2026-07-12 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147092264657803,0.0,0.03,0.0062907735342196,0.021,161.86273486295482,203.18220453394648,182.0,,161.86273486295482,136.53477182601077,1521925.05351827,1521.9250535182698,0.0,0.0,1521925.05351827,1521.9250535182698,0.0,197.32126883146177,False,1840878.2044686407,1840.878204468641,D*,-318953.1509503713,215908922712.4188,59.97470075344967,42.24249925371774,162.07109375274848,220.541375496322,228.59077260937715,213.30564046901975,165.3791473412675,1521925.05351827,1521.9250535182698,318953.1509503713,318.9531509503713,0.0,0.0,-2.48663740544626,-86.01478409589592,0.0,86014.78409589591,0.0,1521925.05351827,0.0,86014.78409589591,0.0,470.1349599753223,121964829256.57986,-550285.3426785787,86014.78409589591,32380.751096019772,660282.7611816797,1205106.0656981773,0.0,discharging
2026-07-12 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147604577650019,0.0,0.03,0.006239542234998,0.021,161.84053448936228,203.1608685433281,182.0,,161.84053448936228,136.53823050704915,1522243.4040452575,1522.2434040452574,0.0,0.0,1522243.4040452575,1522.2434040452574,0.0,197.32213325207348,False,1840878.2044686407,1840.878204468641,D*,-318634.8004233837,214995576669.99164,59.720993519442125,42.06380344517534,162.04499350765403,220.3251189442252,228.07466294997903,213.04487380549787,165.1685061212931,1522243.4040452575,1522.2434040452574,318634.8004233837,318.6348004233837,0.0,0.0,-2.5009470212113225,-85.85769459037873,0.0,85857.69459037873,0.0,1522243.4040452575,0.0,85857.69459037873,0.0,469.77158453563607,121634246340.01941,-550971.5276007588,85857.69459037873,32280.202895028582,662399.117137477,1207079.0612856767,0.0,discharging
2026-07-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148104695321096,0.0,0.03,0.0061895304678903,0.021,161.81904929250769,203.14021998174093,182.0,,161.81904929250769,136.54146150976868,1522540.7981695049,1522.5407981695048,0.0,0.0,1522540.7981695049,1522.5407981695048,0.0,197.32296992377024,False,1840878.2044686407,1840.878204468641,D*,-318337.40629913635,214082052191.08997,59.467236719747206,41.88507272560402,162.01974665721036,220.1151671808771,227.5770698403092,212.77569398931465,164.96885251956672,1522540.7981695049,1522.5407981695048,318337.40629913635,318.3374062991363,0.0,0.0,-2.5152304504064795,-85.70057517093912,0.0,85700.57517093912,0.0,1522540.7981695049,0.0,85700.57517093912,0.0,469.42296117993794,121303037067.65646,-552015.4539382426,85700.57517093912,32181.412946297376,664465.4325028673,1209003.5060142856,0.0,discharging
2026-07-12 03:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148593448610836,0.0,0.03,0.0061406551389163,0.021,161.79822806979843,203.1202096311352,182.0,,161.79822806979843,136.54448142501252,1522818.7629770914,1522.8187629770914,0.0,0.0,1522818.7629770914,1522.8187629770914,0.0,197.32378083118132,False,1840878.2044686407,1840.878204468641,D*,-318059.44149154983,213168360933.30368,59.21343359258436,41.70630937580688,161.99529227001176,219.91106258106285,227.09723284325656,212.49817124049136,164.77958381841518,1522818.7629770914,1522.8187629770914,318059.44149154983,318.0594414915498,0.0,0.0,-2.529487688375834,-85.54342781612934,0.0,85543.42781612933,0.0,1522818.7629770914,0.0,85543.42781612933,0.0,469.0884083308358,120971007252.36508,-553383.0254856364,85543.42781612933,32084.302800590434,666485.1110417391,1210882.527245525,0.0,discharging
2026-07-12 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.79822806979843,161.79822806979843,182.0,,161.79822806979843,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,1840878.2044686407,1840.878204468641,-,-1840878.2044686407,213118748636.6628,59.199652399073,41.69660274869069,,,227.07756410705,212.4799585936992,164.76613039781242,0.0,0.0,1840878.2044686407,1840.878204468641,0.0,0.0,-2.543743504369319,-85.53489596090616,0.0,2847.73489274006,0.0,0.0,-82687.1610681661,2847.73489274006,0.0,469.0718472524312,120951383535.23358,-32706.195219167075,85534.89596090616,32079.21556180995,0.0,0.0,626.9796573571257,standby
