timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_oil_hex_m3s,htf_in_temp_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_input_W,ctes_discharge_output_W
2026-07-11 17:40:00+00:00,522.751,149772.32662353886,1622064.98794,149772.32662353886,1472292.661316461,1622.0649879399998,149.77232662353885,1622064.98794,0.02,0.0,0.0,0.02,0.021,0.0,306.8775096094545,310.0,306.73926614387847,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,A,0.0,495335724481.49945,137.59325680041653,96.91224757588931,306.8775096094545,308.3033420864994,304.50961605775444,299.76469927262303,0.0,0.0,0.0,0.0,0.0,0.0,-1.6824146310264934,-134.06287847267683,149772.32662353886,0.0
2026-07-11 17:50:00+00:00,415.586,143418.066470856,1289538.4228400001,143418.066470856,1146120.356369144,1289.53842284,143.418066470856,1289538.4228400001,0.02,0.0,0.0,0.02,0.021,0.0,307.0093669474687,310.0,306.8775096094545,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,A,0.0,496008351754.6646,137.78009770962905,97.04384684806277,307.0093669474687,308.37737758770436,304.7488485368533,300.17582621240956,0.0,0.0,0.0,0.0,0.0,0.0,-1.70477774041408,-134.1786563255202,143418.066470856,0.0
2026-07-11 18:00:00+00:00,288.714,137357.70288892294,895862.2191599999,137357.70288892294,758504.5162710769,895.8622191599999,137.35770288892294,895862.2191599999,0.02,0.0,0.0,0.02,0.021,0.0,307.13512651540873,310.0,307.0093669474687,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,A,0.0,496649189552.84,137.95810820912223,97.1692265214505,307.13512651540873,308.4469997677492,304.97651787305927,300.5697188225003,0.0,0.0,0.0,0.0,0.0,0.0,-1.7271592358806152,-134.28897279921023,137357.70288892294,0.0
2026-07-11 18:10:00+00:00,151.323,131577.93267932744,469546.18961999996,131577.93267932744,337968.2569406725,469.54618961999995,131.57793267932743,469546.18961999996,0.02,0.0,0.0,0.02,0.021,0.0,307.2550640743323,310.0,307.13512651540873,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,A,0.0,497259718181.6362,138.12769949489896,97.28867621728658,307.2550640743323,308.51247172798645,305.1931727876629,300.94706542929055,0.0,0.0,0.0,0.0,0.0,0.0,-1.74955824950453,-134.39408174348927,131577.93267932744,0.0
2026-07-11 18:20:00+00:00,39.586,122832.98284,122832.98284,122832.98284,0.0,122.83298284,122.83298284,122832.98284,0.019487085669211892,0.0,0.0,0.019487085669211892,0.021,0.0,307.31605179834037,310.0,307.2550640743323,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,A,0.0,497837864722.2674,138.2882957561854,97.40179036979283,307.31605179834037,308.5739882715061,305.3981427078134,301.3058029784391,0.0,0.0,0.0,0.0,0.0,0.0,-1.7719738533894875,-134.4936233097449,122832.98284,0.0
2026-07-11 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497759858692.25696,138.26662741451582,97.38652851945749,,308.5461926787507,305.37066390428,301.278732382028,0.0,0.0,0.0,0.0,0.0,0.0,-1.7943872213326382,-134.48020765890465,0.0,0.0
2026-07-11 18:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497681860443.2967,138.24496123424908,97.37126819148168,,308.51839985859954,305.34318784173945,301.25166448587663,0.0,0.0,0.0,0.0,0.0,0.0,-1.8167983535570986,-134.46679334676284,0.0,0.0
2026-07-11 18:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497603869974.6104,138.22329721516957,97.35600938571353,,308.49060981077594,305.3157145199183,301.22459928971546,0.0,0.0,0.0,0.0,0.0,0.0,-1.8392072502859629,-134.45338037318578,0.0,0.0
2026-07-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497525887285.4218,138.2016353570616,97.34075210200118,,308.46282253500334,305.28824393854296,301.19753679327505,0.0,0.0,0.0,0.0,0.0,0.0,-1.861613911742303,-134.43996873803988,0.0,0.0
2026-07-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497447912374.95416,138.1799756597095,97.32549634019264,,308.43503803100504,305.26077609734,301.1704769962859,0.0,0.0,0.0,0.0,0.0,0.0,-1.884018338149168,-134.4265584411913,0.0,0.0
2026-07-11 19:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497369945242.4319,138.15831812289775,97.3102421001362,,308.4072562985044,305.23331099603604,301.1434198984789,0.0,0.0,0.0,0.0,0.0,0.0,-1.9064205297295858,-134.4131494825065,0.0,0.0
2026-07-11 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497291985887.0785,138.13666274641068,97.29498938167988,,308.379477337225,305.2058486343576,301.1163654995845,0.0,0.0,0.0,0.0,0.0,0.0,-1.928820486706561,-134.3997418618518,0.0,0.0
2026-07-11 19:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497214034308.11786,138.11500953003275,97.2797381846719,,308.3517011468902,305.17838901203135,301.0893137993334,0.0,0.0,0.0,0.0,0.0,0.0,-1.9512182093030765,-134.38633557909355,0.0,0.0
2026-07-11 19:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497136090504.7743,138.09335847354842,97.26448850896044,,308.3239277272236,305.15093212878395,301.06226479745635,0.0,0.0,0.0,0.0,0.0,0.0,-1.9736136977420928,-134.3729306340982,0.0,0.0
2026-07-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,497058154476.2718,138.07170957674217,97.24924035439372,,308.29615707794864,305.12347798434206,301.0352184936841,0.0,0.0,0.0,0.0,0.0,0.0,-1.9960069522465482,-134.35952702673205,0.0,0.0
2026-07-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496980226221.83435,138.05006283939844,97.23399372081988,,308.26838919878884,305.0960265784325,301.00817488774743,0.0,0.0,0.0,0.0,0.0,0.0,-2.0183979730393586,-134.3461247568616,0.0,0.0
2026-07-11 20:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496902305740.68646,138.0284182613018,97.21874860808721,,308.24062408946793,305.0685779107818,300.98113397937715,0.0,0.0,0.0,0.0,0.0,0.0,-2.0407867603434178,-134.33272382435322,0.0,0.0
2026-07-11 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496824393032.05225,138.00677584223675,97.20350501604392,,308.21286174970936,305.0411319811168,300.9540957683041,0.0,0.0,0.0,0.0,0.0,0.0,-2.0631733143815967,-134.31932422907337,0.0,0.0
2026-07-11 20:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496746488095.1564,137.9851355819879,97.1882629445383,,308.1851021792368,305.01368878916423,300.9270602542591,0.0,0.0,0.0,0.0,0.0,0.0,-2.0855576353767447,-134.30592597088847,0.0,0.0
2026-07-11 20:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496668590929.2229,137.9634974803397,97.17302239341853,,308.157345377774,304.986248334651,300.90002743697295,0.0,0.0,0.0,0.0,0.0,0.0,-2.107939723551689,-134.29252904966503,0.0,0.0
2026-07-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496590701533.4769,137.94186153707693,97.15778336253302,,308.12959134504445,304.958810617304,300.8729973161767,0.0,0.0,0.0,0.0,0.0,0.0,-2.1303195791292335,-134.27913346526955,0.0,0.0
2026-07-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496512819907.1427,137.92022775198407,97.14254585172999,,308.10184008077204,304.9313756368499,300.8459698916011,0.0,0.0,0.0,0.0,0.0,0.0,-2.152697202332162,-134.26573921756835,0.0,0.0
2026-07-11 21:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496434946049.4452,137.89859612484588,97.1273098608578,,308.07409158468045,304.9039433930158,300.8189451629773,0.0,0.0,0.0,0.0,0.0,0.0,-2.1750725933832333,-134.25234630642814,0.0,0.0
2026-07-11 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496357079959.60895,137.87696665544692,97.11207538976473,,308.0463458564935,304.8765138855285,300.7919231300362,0.0,0.0,0.0,0.0,0.0,0.0,-2.197445752505186,-134.2389547317153,0.0,0.0
2026-07-11 21:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496279221636.8589,137.8553393435719,97.09684243829915,,308.01860289593486,304.849087114115,300.7649037925088,0.0,0.0,0.0,0.0,0.0,0.0,-2.2198166799207355,-134.22556449329642,0.0,0.0
2026-07-11 21:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496201371080.4205,137.8337141890057,97.0816110063095,,307.9908627027285,304.8216630785023,300.73788715012614,0.0,0.0,0.0,0.0,0.0,0.0,-2.242185375852575,-134.21217559103803,0.0,0.0
2026-07-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496123528289.518,137.81209119153277,97.06638109364404,,307.9631252765982,304.79424177841736,300.7108732026194,0.0,0.0,0.0,0.0,0.0,0.0,-2.264551840523376,-134.1987880248067,0.0,0.0
2026-07-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,496045693263.377,137.79047035093805,97.05115270015122,,307.93539061726796,304.7668232135872,300.68386194971947,0.0,0.0,0.0,0.0,0.0,0.0,-2.2869160741557875,-134.185401794469,0.0,0.0
2026-07-11 22:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495967866001.22253,137.76885166700626,97.03592582567944,,307.9076587244615,304.73940738373886,300.6568533911576,0.0,0.0,0.0,0.0,0.0,0.0,-2.309278076972436,-134.1720168998915,0.0,0.0
2026-07-11 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495890046502.27985,137.7472351395222,97.02070047007713,,307.87992959790284,304.7119942885995,300.6298475266649,0.0,0.0,0.0,0.0,0.0,0.0,-2.331637849195926,-134.15863334094078,0.0,0.0
2026-07-11 22:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495812234765.77435,137.72562076827066,97.00547663319271,,307.852203237316,304.6845839278962,300.60284435597254,0.0,0.0,0.0,0.0,0.0,0.0,-2.3539953910488403,-134.14525111748344,0.0,0.0
2026-07-11 22:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495734430790.9314,137.7040085530365,96.99025431487463,,307.8244796424249,304.6571763013561,300.57584387881167,0.0,0.0,0.0,0.0,0.0,0.0,-2.376350702753738,-134.13187022938615,0.0,0.0
2026-07-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495656634576.9763,137.68239849360452,96.97503351497136,,307.79675881295356,304.6297714087064,300.5488460949136,0.0,0.0,0.0,0.0,0.0,0.0,-2.398703784533157,-134.11849067651553,0.0,0.0
2026-07-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495578846123.13513,137.66079058975976,96.95981423333141,,307.769040748626,304.6023692496743,300.5218510040095,0.0,0.0,0.0,0.0,0.0,0.0,-2.4210546366096133,-134.10511245873823,0.0,0.0
2026-07-11 23:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495501065428.63306,137.63918484128695,96.94459646980326,,307.7413254491665,304.574969823987,300.49485860583076,0.0,0.0,0.0,0.0,0.0,0.0,-2.4434032592056,-134.0917355759209,0.0,0.0
2026-07-11 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495423292492.69604,137.61758124797112,96.92938022423543,,307.7136129142989,304.5475731313717,300.4678689001086,0.0,0.0,0.0,0.0,0.0,0.0,-2.4657496525435882,-134.07836002793024,0.0,0.0
2026-07-11 23:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495345527314.5499,137.5959798095972,96.91416549647646,,307.68590314374745,304.5201791715557,300.4408818865744,0.0,0.0,0.0,0.0,0.0,0.0,-2.488093816846027,-134.06498581463293,0.0,0.0
2026-07-11 23:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495267769893.4205,137.57438052595012,96.89895228637486,,307.65819613723625,304.49278794426635,300.41389756495954,0.0,0.0,0.0,0.0,0.0,0.0,-2.5104357523353427,-134.0516129358957,0.0,0.0
2026-07-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495190020228.53357,137.55278339681487,96.8837405937792,,307.6304918944896,304.465399449231,300.3869159349953,0.0,0.0,0.0,0.0,0.0,0.0,-2.5327754592339407,-134.03824139158516,0.0,0.0
2026-07-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495112278319.11554,137.53118842197654,96.8685304185381,,307.60279041523165,304.4380136861769,300.3599369964132,0.0,0.0,0.0,0.0,0.0,0.0,-2.5551129377642017,-134.02487118156816,0.0,0.0
2026-07-12 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,495034544164.39215,137.50959560122004,96.85332176050008,,307.57509169918666,304.4106306548315,300.33296074894463,0.0,0.0,0.0,0.0,0.0,0.0,-2.577448188148487,-134.01150230571136,0.0,0.0
2026-07-12 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494956817763.58984,137.48800493433052,96.83811461951379,,307.54739574607885,304.3832503549222,300.3059871923211,0.0,0.0,0.0,0.0,0.0,0.0,-2.5997812106091343,-133.99813476388158,0.0,0.0
2026-07-12 00:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494879099115.93463,137.46641642109296,96.82290899542781,,307.5197025556324,304.3558727861765,300.2790163262741,0.0,0.0,0.0,0.0,0.0,0.0,-2.6221120053684586,-133.9847685559456,0.0,0.0
2026-07-12 00:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494801388220.6531,137.44483006129252,96.8077048880908,,307.4920121275719,304.32849794832185,300.25204815053513,0.0,0.0,0.0,0.0,0.0,0.0,-2.6444405726487537,-133.97140368177014,0.0,0.0
2026-07-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494723685076.9716,137.42324585471434,96.79250229735142,,307.4643244616216,304.30112584108565,300.2250826648358,0.0,0.0,0.0,0.0,0.0,0.0,-2.6667669126722906,-133.95804014122203,0.0,0.0
2026-07-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494645989684.11676,137.40166380114354,96.77730122305836,,307.43663955750577,304.27375646419557,300.19811986890755,0.0,0.0,0.0,0.0,0.0,0.0,-2.6890910256613187,-133.94467793416808,0.0,0.0
2026-07-12 01:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494568302041.3148,137.38008390036524,96.76210166506021,,307.4089574149488,304.246389817379,300.17115976248203,0.0,0.0,0.0,0.0,0.0,0.0,-2.7114129118380643,-133.9313170604751,0.0,0.0
2026-07-12 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494490622147.7927,137.35850615216464,96.74690362320574,,307.38127803367524,304.2190259003636,300.1442023452909,0.0,0.0,0.0,0.0,0.0,0.0,-2.7337325714247327,-133.9179575200099,0.0,0.0
2026-07-12 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494412950002.7771,137.33693055632696,96.73170709734364,,307.3536014134096,304.19166471287696,300.1172476170658,0.0,0.0,0.0,0.0,0.0,0.0,-2.756050004643506,-133.90459931263945,0.0,0.0
2026-07-12 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494335285605.49475,137.31535711263743,96.71651208732264,,307.3259275538762,304.16430625464676,300.0902955775384,0.0,0.0,0.0,0.0,0.0,0.0,-2.7783652117165443,-133.8912424382305,0.0,0.0
2026-07-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494257628955.17255,137.29378582088125,96.70131859299146,,307.2982564547997,304.1369505254006,300.06334622644044,0.0,0.0,0.0,0.0,0.0,0.0,-2.800678192865986,-133.87788689664995,0.0,0.0
2026-07-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494179980051.0374,137.2722166808437,96.68612661419886,,307.27058811590456,304.1095975248662,300.03639956350366,0.0,0.0,0.0,0.0,0.0,0.0,-2.8229889483139465,-133.86453268776467,0.0,0.0
2026-07-12 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494102338892.31647,137.25064969231013,96.67093615079362,,307.2429225369154,304.08224725277125,300.00945558845984,0.0,0.0,0.0,0.0,0.0,0.0,-2.8452974782825207,-133.85117981144157,0.0,0.0
2026-07-12 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,494024705478.2368,137.2290848550658,96.65574720262453,,307.21525971755676,304.0548997088435,299.98251430104074,0.0,0.0,0.0,0.0,0.0,0.0,-2.8676037829937786,-133.83782826754765,0.0,0.0
2026-07-12 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,307.31605179834037,,307.31605179834037,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,-,0.0,493947079808.02576,137.20752216889605,96.6405597695404,,307.18759965755333,304.0275548928107,299.95557570097816,0.0,0.0,0.0,0.0,0.0,0.0,-2.8899078626697703,-133.8244780559497,0.0,0.0
