timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C,module_00_Tf_zL_C,module_01_Tf_zL_C,module_02_Tf_zL_C,module_03_Tf_zL_C,module_04_Tf_zL_C,module_05_Tf_zL_C,module_06_Tf_zL_C,module_07_Tf_zL_C,module_08_Tf_zL_C,module_09_Tf_zL_C,module_10_Tf_zL_C,module_11_Tf_zL_C,module_12_Tf_zL_C,module_13_Tf_zL_C,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C
2026-07-11 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141112661394.44797,39.19796149845777,27.608638951827007,,,179.69555011328862,179.69555011328862,179.69555011328862,0.0,0.0,0.0,0.0,0.0,0.0,-0.1341779513428016,-73.15148032442232,0.0,2434.8561221518175,0.0,0.0,-70716.62420227051,2434.8561221518175,0.0,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.69555011328862,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868,179.69555011328868
2026-07-11 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141070235651.65237,39.18617656990344,27.600338371258747,,,179.68060906826574,179.68060906826574,179.68060906826574,0.0,0.0,0.0,0.0,0.0,0.0,-0.1463686487776759,-73.14418460924573,0.0,2434.6132832569565,0.0,0.0,-70709.57132598877,2434.6132832569565,0.0,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574,179.68060906826574
2026-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141027814140.16052,39.174392816711254,27.592038618543462,,,179.66566951337825,179.66566951337825,179.66566951337825,0.0,0.0,0.0,0.0,0.0,0.0,-0.1585581303813098,-73.13688962180339,0.0,2434.370468717054,0.0,0.0,-70702.51915308634,2434.370468717054,0.0,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.66566951337825,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782,179.6656695133782
2026-07-11 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140985396859.55035,39.16261023876399,27.583739693598584,,,179.65073144847747,179.65073144847747,179.65073144847747,0.0,0.0,0.0,0.0,0.0,0.0,-0.17074639627498023,-73.1295953620225,0.0,2434.127678408404,0.0,0.0,-70695.4676836141,2434.127678408404,0.0,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.65073144847747,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774,179.6507314484774
2026-07-11 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140942983809.3999,39.15082883594442,27.575441596341555,,,179.6357948734148,179.6357948734148,179.6357948734148,0.0,0.0,0.0,0.0,0.0,0.0,-0.18293344657995197,-73.1223018298305,0.0,2433.884912411071,0.0,0.0,-70688.41691741944,2433.884912411071,0.0,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148,179.6357948734148
2026-07-11 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140900574989.2871,39.139048608135305,27.567144326689796,,,179.62085978804163,179.62085978804163,179.62085978804163,0.0,0.0,0.0,0.0,0.0,0.0,-0.19511928141747778,-73.11500902515488,0.0,2433.6421704999375,0.0,0.0,-70681.36685465495,2433.6421704999375,0.0,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.62085978804163,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416,179.6208597880416
2026-07-11 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140858170398.7901,39.12726955521947,27.558847884560766,,,179.60592619220938,179.60592619220938,179.60592619220938,0.0,0.0,0.0,0.0,0.0,0.0,-0.20730390090879827,-73.10771694792295,0.0,2433.3994529074844,0.0,0.0,-70674.31749501546,2433.3994529074844,0.0,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.60592619220938,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932,179.60592619220932
2026-07-11 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140815770037.48688,39.11549167707969,27.550552269871908,,,179.59099408576944,179.59099408576944,179.59099408576944,0.0,0.0,0.0,0.0,0.0,0.0,-0.21948730517514195,-73.10042559806215,0.0,2433.1567593577056,0.0,0.0,-70667.26883870443,2433.1567593577056,0.0,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.59099408576944,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938,179.59099408576938
2026-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140773373904.95566,39.10371497359879,27.5422574825407,,,179.57606346857327,179.57606346857327,179.57606346857327,0.0,0.0,0.0,0.0,0.0,0.0,-0.23166949433772527,-73.09313497549982,0.0,2432.9140901340143,0.0,0.0,-70660.22088536581,2432.9140901340143,0.0,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.57606346857327,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732,179.5760634685732
2026-07-11 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140730982000.77463,39.091939444659616,27.533963522484605,,,179.5611343404723,179.5611343404723,179.5611343404723,0.0,0.0,0.0,0.0,0.0,0.0,-0.24385046851775252,-73.08584508016342,0.0,2432.6714451129665,0.0,0.0,-70653.17363505045,2432.6714451129665,0.0,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.5611343404723,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236,179.56113434047236
2026-07-11 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,140688594324.5221,39.08016509014502,27.525670389621126,,,179.54620670131803,179.54620670131803,179.54620670131803,0.0,0.0,0.0,0.0,0.0,0.0,-0.25603022783641594,-73.07855591198044,0.0,2432.4288244255004,0.0,0.0,-70646.12708755494,2432.4288244255004,0.0,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.54620670131803,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797,179.54620670131797
